reaction_id,prompt,answer,generated
R-HSA-379992,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: SARS dimer [cytosol] (complex of SARS [cytosol] (UniProt: P49591))
Reactants: L-Ser [cytosol] (ChEBI: 33384), tRNA(Ser) [cytosol], ATP [cytosol] (ChEBI: 30616)
Products: ","Ser-tRNA(Ser) [cytosol], AMP [cytosol] (ChEBI: 456215), PPi [cytosol] (ChEBI: 33019)",
R-HSA-388817,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: ICOS-1 [plasma membrane]
Products: ",ICOS:ICOSL [plasma membrane] (complex of ICOSLG [plasma membrane] (UniProt: O75144)),
R-HSA-390438,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: FAR2 [peroxisomal membrane] (UniProt: Q96K12)
Reactants: PALM-CoA [cytosol] (ChEBI: 57379), H+ [cytosol] (ChEBI: 15378), NADPH [cytosol] (ChEBI: 57783)
Products: ","HXOL [cytosol] (ChEBI: 16125), CoA-SH [cytosol] (ChEBI: 57287), NADP+ [cytosol] (ChEBI: 58349)",
R-HSA-4167509,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: BTD [mitochondrial matrix] (UniProt: P43251)
Reactants: BCTN [mitochondrial matrix] (ChEBI: 27870)
Products: ","Btn [mitochondrial matrix] (ChEBI: 15956), L-Lys [mitochondrial matrix] (ChEBI: 32551)",
R-HSA-418553,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: cAMP PDEs [cytosol] (complex of PDE1A [cytosol] (UniProt: P54750), PDE1B [cytosol] (UniProt: Q01064), PDE2A [cytosol] (UniProt: O00408), PDE10A [cytosol] (UniProt: Q9Y233), PDE11A [cytosol] (UniProt: Q9HCR9), PDE4A [cytosol] (UniProt: P27815), PDE4C [cytosol] (UniProt: Q08493), PDE4D [cytosol] (UniProt: Q08499), PDE7A [cytosol] (UniProt: Q13946), PDE7B [cytosol] (UniProt: Q9NP56), PDE8A [cytosol] (UniProt: O60658), PDE8B [cytosol] (UniProt: O95263))
Reactants: cAMP [cytosol] (ChEBI: 58165), H2O [cytosol] (ChEBI: 15377)
Products: ",AMP [cytosol] (ChEBI: 456215),
R-HSA-432034,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: AQP6 tetramer [transport vesicle membrane] (complex of AQP6 [transport vesicle membrane] (UniProt: Q13520))
Reactants: Anions transported by Aquaporin-6 [cytosol] (complex of Br- [cytosol] (ChEBI: 15858), Cl- [cytosol] (ChEBI: 17996), Fl- [cytosol] (ChEBI: 17051), I- [cytosol] (ChEBI: 16382), NO3- [cytosol] (ChEBI: 17632))
Products: ","Anions transported by Aquaporin-6 [transport vesicle] (complex of Br- [transport vesicle] (ChEBI: 15858), Cl- [transport vesicle] (ChEBI: 17996), Fl- [transport vesicle] (ChEBI: 17051), I- [transport vesicle] (ChEBI: 16382), NO3- [transport vesicle] (ChEBI: 17632))",
R-HSA-444393,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: RHCG [plasma membrane] (UniProt: Q9UBD6)
Reactants: NH4+ [extracellular region] (ChEBI: 28938), H+ [cytosol] (ChEBI: 15378)
Products: ","NH4+ [cytosol] (ChEBI: 28938), H+ [extracellular region] (ChEBI: 15378)",
R-HSA-446188,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: ALG3 [endoplasmic reticulum membrane] (UniProt: Q92685)
Reactants: (GlcNAc)2 (Man)5 (PP-Dol)1 [lumenal side of endoplasmic reticulum membrane] (ChEBI: 37633), DOLP-Man [lumenal side of endoplasmic reticulum membrane] (ChEBI: 58211)
Products: ","(GlcNAc)2 (Man)6 (PP-Dol)1 [lumenal side of endoplasmic reticulum membrane] (ChEBI: 53023), DOLP [lumenal side of endoplasmic reticulum membrane] (ChEBI: 57683)",
R-HSA-5340385,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: HAVCR2 [plasma membrane] (UniProt: Q8TDQ0), LGALS9 [extracellular region] (UniProt: O00182)
Products: ","HAVCR2:LGALS9 [plasma membrane] (complex of HAVCR2 [plasma membrane] (UniProt: Q8TDQ0), LGALS9 [extracellular region] (UniProt: O00182))",
R-HSA-5362551,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: Hh-Np:DISP2 [plasma membrane] (complex of DISP2 [plasma membrane] (UniProt: A7MBM2)), SCUBE2 [extracellular region] (UniProt: Q9NQ36)
Products: ","Hh-Np:SCUBE2 [extracellular region] (complex of SCUBE2 [extracellular region] (UniProt: Q9NQ36)), DISP2 [plasma membrane] (UniProt: A7MBM2)",
R-HSA-5578717,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: BCDIN3D [cytosol] (UniProt: Q7Z5W3)
Reactants: AdoMet [cytosol] (ChEBI: 59789), pre-miR-145,23b [cytosol]
Products: ","AdoHcy [cytosol] (ChEBI: 57856), dimethyl-5'-phospho-pre-miR-145,23b [cytosol]",
R-HSA-5603114,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: MAT2B:MAT2A:K+:2Mg2+ [cytosol] (complex of MAT2B [cytosol] (UniProt: Q9NZL9), K+ [cytosol] (ChEBI: 29103), MAT2A [cytosol] (UniProt: P31153), Mg2+ [cytosol] (ChEBI: 18420))
Reactants: ATP [cytosol] (ChEBI: 30616), L-Met [cytosol] (ChEBI: 57844), H2O [cytosol] (ChEBI: 15377)
Products: ","AdoMet [cytosol] (ChEBI: 59789), Pi [cytosol] (ChEBI: 43474), PPi [cytosol] (ChEBI: 33019)",
R-HSA-5632386,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: DDIT4 Gene [nucleoplasm] (ENSEMBL: ENSG00000168209)
Products: ",DDIT4 [cytosol] (UniProt: Q9NX09),
R-HSA-5649801,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DOT1L [nucleoplasm] (UniProt: Q8TEK3)
Reactants: Histone H3 [nucleoplasm], AdoMet [nucleoplasm] (ChEBI: 59789)
Products: ","MeK80-histone H3 [nucleoplasm], AdoHcy [nucleoplasm] (ChEBI: 57856)",
R-HSA-5693390,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: HSD17B11 [cytosol] (UniProt: Q8NBQ5)
Reactants: EST17b [cytosol] (ChEBI: 16469), NADP+ [cytosol] (ChEBI: 58349)
Products: ","E1 [cytosol] (ChEBI: 17263), H+ [cytosol] (ChEBI: 15378), NADPH [cytosol] (ChEBI: 57783)",
R-HSA-5693681,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DUOX1,2 [plasma membrane] (complex of DUOX1 [plasma membrane] (UniProt: Q9NRD9), DUOX2 [plasma membrane] (UniProt: Q9NRD8))
Reactants: O2 [extracellular region] (ChEBI: 15379), NADPH [extracellular region] (ChEBI: 16474), H+ [extracellular region] (ChEBI: 15378)
Products: ","H2O2 [extracellular region] (ChEBI: 16240), NADP+ [extracellular region] (ChEBI: 18009)",
R-HSA-5696119,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: AGMO [endoplasmic reticulum membrane] (UniProt: Q6ZNB7)
Reactants: alkylglycerol [cytosol] (ChEBI: 52575), O2 [cytosol] (ChEBI: 15379), BH4 [cytosol] (ChEBI: 59560)
Products: ","fatty aldehyde [cytosol] (ChEBI: 35746), Glycerol [cytosol] (ChEBI: 17754), H2O [cytosol] (ChEBI: 15377), q-BH2 [cytosol] (ChEBI: 43029)",
R-HSA-6788668,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: TRMT13 [cytoplasm] (UniProt: Q9NUP7)
Reactants: AdoMet [cytoplasm] (ChEBI: 59789), tRNA(His) containing A-4 [cytoplasm]
Products: ","AdoHcy [cytoplasm] (ChEBI: 57856), tRNA(His) containing 2'-O-methylA-4 [cytoplasm]",
R-HSA-6792491,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: CCNG1 Gene [nucleoplasm] (ENSEMBL: ENSG00000113328)
Products: ",CCNG1 [nucleoplasm] (UniProt: P51959),
R-HSA-6800250,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: BCL6 gene [nucleoplasm] (ENSEMBL: ENSG00000113916)
Products: ",BCL6 [nucleoplasm] (UniProt: P41182),
R-HSA-6814766,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: GDPD1 [endoplasmic reticulum membrane] (UniProt: Q8N9F7)
Reactants: LysoPtdCho [endoplasmic reticulum membrane] (ChEBI: 58168), H2O [cytosol] (ChEBI: 15377)
Products: ","GPCho [cytosol] (ChEBI: 16870), LCFA(-) [endoplasmic reticulum membrane] (ChEBI: 57560)",
R-HSA-70569,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: ARG1 trimer [cytosol] (complex of ARG1 [cytosol] (UniProt: P05089), Mn2+ [cytosol] (ChEBI: 29035))
Reactants: L-Arg [cytosol] (ChEBI: 32682), H2O [cytosol] (ChEBI: 15377)
Products: ","L-Orn [cytosol] (ChEBI: 46911), Urea [cytosol] (ChEBI: 16199)",
R-HSA-71163,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: HPD:AscH-:Fe2+ dimer [cytosol] (complex of HPD [cytosol] (UniProt: P32754), Fe2+ [cytosol] (ChEBI: 29033), AscH- [cytosol] (ChEBI: 38290))
Reactants: HPP [cytosol] (ChEBI: 36242), O2 [cytosol] (ChEBI: 15379)
Products: ","HGTA [cytosol] (ChEBI: 16169), CO2 [cytosol] (ChEBI: 16526)",
R-HSA-73591,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: UPB1:Zn2+ [cytosol] (complex of UPB1 [cytosol] (UniProt: Q9UBR1), Zn2+ [cytosol] (ChEBI: 29105))
Reactants: UPROP [cytosol] (ChEBI: 11892), H2O [cytosol] (ChEBI: 15377), H+ [cytosol] (ChEBI: 15378)
Products: ","b-Ala [cytosol] (ChEBI: 57966), CO2 [cytosol] (ChEBI: 16526), NH4+ [cytosol] (ChEBI: 28938)",
R-HSA-73806,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: PAICS octamer [cytosol] (complex of PAICS [cytosol] (UniProt: P22234))
Reactants: AIR [cytosol] (ChEBI: 137981), CO2 [cytosol] (ChEBI: 16526)
Products: ","CAIR [cytosol] (ChEBI: 77657), H+ [cytosol] (ChEBI: 15378)",
R-HSA-74207,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DGUOK dimer [mitochondrial matrix] (complex of DGUOK [mitochondrial matrix] (UniProt: Q16854))
Reactants: dA, dG, dI [mitochondrial matrix] (complex of dA [mitochondrial matrix] (ChEBI: 17256), dG [mitochondrial matrix] (ChEBI: 17172), dI [mitochondrial matrix] (ChEBI: 28997)), ATP [mitochondrial matrix] (ChEBI: 30616)
Products: ","dAMP, dGMP, dIMP [mitochondrial matrix] (complex of 2'-deoxyadenosine 5'-monophosphate [mitochondrial matrix] (ChEBI: 58245), 2'-deoxyguanosine 5'-monophosphate [mitochondrial matrix] (ChEBI: 57673), dIMP(2-) [mitochondrial matrix] (ChEBI: 61194)), ADP [mitochondrial matrix] (ChEBI: 456216)",
R-HSA-75900,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: DGAT1 tetramer [endoplasmic reticulum membrane] (complex of DGAT1 [endoplasmic reticulum membrane] (UniProt: O75907))
Reactants: DAG [cytosol] (ChEBI: 17815), FACoA [cytosol] (ChEBI: 77636)
Products: ","TAG [cytosol] (ChEBI: 17855), CoA-SH [cytosol] (ChEBI: 57287)",
R-HSA-8852010,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: BTNL2 [plasma membrane] (UniProt: Q9UIR0), Activated T Cell surface [plasma membrane]
Products: ",BTNL2: activated T Cell surface [plasma membrane] (complex of BTNL2 [plasma membrane] (UniProt: Q9UIR0)),
R-HSA-8854303,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: RAB6:GTP [Golgi membrane] (complex of GTP [cytosol] (ChEBI: 37565)), RABGAP1 [cytosol] (UniProt: Q9Y3P9)
Products: ","RABGAP1:RAB6:GTP [Golgi membrane] (complex of GTP [cytosol] (ChEBI: 37565), RABGAP1 [cytosol] (UniProt: Q9Y3P9))",
R-HSA-8864431,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: CGB3 Gene [nucleoplasm] (ENSEMBL: ENSG00000104827)
Products: ",CGB3 [extracellular region] (UniProt: P0DN86),
R-HSA-8878266,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: IHH gene [nucleoplasm] (ENSEMBL: ENSG00000163501)
Products: ",IHH [extracellular region] (UniProt: Q14623),
R-HSA-8936519,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: NQO2:FAD dimer [cytosol] (complex of NQO2 [cytosol] (UniProt: P16083), FAD [cytosol] (ChEBI: 57692))
Reactants: quinone [cytosol] (ChEBI: 36141), RFDHN [cytosol] (ChEBI: 55458)
Products: ","hydroquinone [cytosol] (ChEBI: 17594), RFNA [cytosol] (ChEBI: 15927)",
R-HSA-8937631,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: CRH,UCN,UCN2,UCN3 [extracellular region] (complex of UCN(83-122) [extracellular region] (UniProt: P55089), CRH [extracellular region] (UniProt: P06850), UCN2 [extracellular region] (UniProt: Q96RP3), UCN3 [extracellular region] (UniProt: Q969E3)), CRHR2-2 [plasma membrane]
Products: ","CRHR2-2:CRH,UCN,UCN2,UCN3 [plasma membrane] (complex of UCN(83-122) [extracellular region] (UniProt: P55089), CRH [extracellular region] (UniProt: P06850), UCN2 [extracellular region] (UniProt: Q96RP3), UCN3 [extracellular region] (UniProt: Q969E3))",
R-HSA-8949687,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: LETM1 hexamer [mitochondrial inner membrane] (complex of LETM1 [mitochondrial inner membrane] (UniProt: O95202))
Reactants: Ca2+ [mitochondrial matrix] (ChEBI: 29108), H+ [mitochondrial intermembrane space] (ChEBI: 15378)
Products: ","Ca2+ [mitochondrial intermembrane space] (ChEBI: 29108), H+ [mitochondrial matrix] (ChEBI: 15378)",
R-HSA-8952873,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: MECR dimer [mitochondrial matrix] (complex of MECR [mitochondrial matrix] (UniProt: Q9BV79))
Reactants: tdec2-CoA [mitochondrial matrix] (ChEBI: 10723), NADPH [mitochondrial matrix] (ChEBI: 57783), H+ [mitochondrial matrix] (ChEBI: 15378)
Products: ","DEC-CoA [mitochondrial matrix] (ChEBI: 28493), NADP+ [mitochondrial matrix] (ChEBI: 58349)",
R-HSA-8981622,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: N/A
Reactants: MB:ferroheme b:O2 [cytosol] (complex of O2 [cytosol] (ChEBI: 15379), MB [cytosol] (UniProt: P02144), ferroheme [cytosol] (ChEBI: 60344))
Products: ","MB:ferroheme b [cytosol] (complex of MB [cytosol] (UniProt: P02144), ferroheme [cytosol] (ChEBI: 60344)), O2 [cytosol] (ChEBI: 15379)",
R-HSA-916855,"You are an expert on chemistry and biology. Complete the following reactions with their products. Do not repeat the question, provide only the answer in a brief manner. nEnzyme: PXLP-K357-ABAT dimer:2Fe-2S [mitochondrial matrix] (complex of PXLP-K357-ABAT [mitochondrial matrix] (UniProt: P80404), 2Fe-2S cluster [mitochondrial matrix] (ChEBI: 33739))
Reactants: GABA [mitochondrial matrix] (ChEBI: 59888), 2OG [mitochondrial matrix] (ChEBI: 16810)
Products: ","L-Glu [mitochondrial matrix] (ChEBI: 29985), SUCCSA [mitochondrial matrix] (ChEBI: 57706)",
